time,btcopen,btc,ethopen,eth,solopen,sol,dogeopen,doge,aaveopen,aave,linkopen,link,ltcopen,ltc,shibopen,shib
2021-10-22 03:00:00,62887.0,BTC,4111.3,ETH,199.45,SOL,0.244597,DOGE,321.77,AAVE,29.2485,LINK,199.03,LTC,2.729e-05,SHIB
2021-10-22 04:00:00,63282.0,BTC,4156.6,ETH,201.6675,SOL,0.2454705,DOGE,324.6,AAVE,29.4815,LINK,200.625,LTC,2.757e-05,SHIB
2021-10-22 05:00:00,63078.0,BTC,4149.8,ETH,202.78,SOL,0.245491,DOGE,323.4,AAVE,29.176,LINK,199.37,LTC,2.732e-05,SHIB
2021-10-22 06:00:00,63069.0,BTC,4132.4,ETH,205.1975,SOL,0.245983,DOGE,323.26,AAVE,29.082,LINK,199.995,LTC,2.733e-05,SHIB
2021-10-22 07:00:00,62764.0,BTC,4119.1,ETH,202.2,SOL,0.246094,DOGE,321.57,AAVE,28.9345,LINK,197.45,LTC,2.731e-05,SHIB
2021-10-22 08:00:00,63434.0,BTC,4143.6,ETH,203.275,SOL,0.247752,DOGE,322.9,AAVE,29.236,LINK,198.465,LTC,2.736e-05,SHIB
2021-10-22 09:00:00,63598.0,BTC,4146.4,ETH,203.15,SOL,0.248313,DOGE,323.39,AAVE,29.3905,LINK,199.745,LTC,2.749e-05,SHIB
2021-10-22 10:00:00,63335.0,BTC,4122.4,ETH,204.7925,SOL,0.246613,DOGE,319.86,AAVE,29.2355,LINK,198.405,LTC,2.81e-05,SHIB
2021-10-22 11:00:00,63250.0,BTC,4110.7,ETH,202.9275,SOL,0.2460955,DOGE,318.52,AAVE,29.089,LINK,197.94,LTC,2.821e-05,SHIB
2021-10-22 12:00:00,63415.0,BTC,4125.3,ETH,204.2675,SOL,0.2471565,DOGE,320.1,AAVE,29.37,LINK,198.92,LTC,2.823e-05,SHIB
2021-10-22 13:00:00,63680.0,BTC,4139.1,ETH,209.73,SOL,0.2462975,DOGE,320.46,AAVE,29.7565,LINK,199.285,LTC,2.785e-05,SHIB
2021-10-22 14:00:00,62431.0,BTC,4064.2,ETH,209.845,SOL,0.242019,DOGE,314.26,AAVE,29.424,LINK,196.525,LTC,2.744e-05,SHIB
2021-10-22 15:00:00,61602.0,BTC,4025.2,ETH,209.82,SOL,0.240051,DOGE,314.43,AAVE,29.101,LINK,194.85,LTC,2.756e-05,SHIB
2021-10-22 16:00:00,60706.0,BTC,3965.1,ETH,206.3325,SOL,0.2394585,DOGE,310.95,AAVE,28.615,LINK,192.79,LTC,2.776e-05,SHIB
2021-10-22 17:00:00,61171.0,BTC,3972.1,ETH,207.92,SOL,0.23967,DOGE,312.16,AAVE,28.7045,LINK,194.035,LTC,2.766e-05,SHIB
2021-10-22 18:00:00,60604.0,BTC,3935.6,ETH,202.435,SOL,0.237709,DOGE,309.01,AAVE,28.3,LINK,192.145,LTC,2.786e-05,SHIB
2021-10-22 19:00:00,60659.0,BTC,3957.7,ETH,200.9025,SOL,0.2410665,DOGE,311.06,AAVE,28.4805,LINK,193.045,LTC,2.772e-05,SHIB
2021-10-22 20:00:00,61069.0,BTC,3982.1,ETH,197.62,SOL,0.2486025,DOGE,312.58,AAVE,28.6255,LINK,192.895,LTC,2.765e-05,SHIB
2021-10-22 21:00:00,60767.0,BTC,3976.6,ETH,196.2225,SOL,0.2480315,DOGE,312.21,AAVE,28.582,LINK,192.27,LTC,2.779e-05,SHIB
2021-10-22 22:00:00,60416.0,BTC,3949.3,ETH,194.8175,SOL,0.2443965,DOGE,307.71,AAVE,28.214,LINK,189.235,LTC,2.78e-05,SHIB
2021-10-22 23:00:00,60635.0,BTC,3969.0,ETH,197.2225,SOL,0.245986,DOGE,310.87,AAVE,28.653,LINK,191.14,LTC,2.788e-05,SHIB
2021-10-23 00:00:00,60701.0,BTC,3971.7,ETH,196.2475,SOL,0.244433,DOGE,309.95,AAVE,28.6685,LINK,190.93,LTC,2.791e-05,SHIB
2021-10-23 01:00:00,61178.0,BTC,4000.9,ETH,197.7425,SOL,0.2446,DOGE,311.41,AAVE,28.707,LINK,192.585,LTC,2.8e-05,SHIB
2021-10-23 02:00:00,61034.0,BTC,4007.7,ETH,196.185,SOL,0.2442905,DOGE,312.53,AAVE,28.602,LINK,193.005,LTC,2.784e-05,SHIB
2021-10-23 03:00:00,61147.0,BTC,4026.7,ETH,201.7775,SOL,0.2456455,DOGE,313.71,AAVE,28.6865,LINK,193.025,LTC,2.788e-05,SHIB
2021-10-23 04:00:00,61247.0,BTC,4023.3,ETH,202.7625,SOL,0.2462465,DOGE,314.08,AAVE,28.8785,LINK,193.54,LTC,2.793e-05,SHIB
2021-10-23 05:00:00,61153.0,BTC,4034.6,ETH,203.2775,SOL,0.246632,DOGE,314.99,AAVE,28.9795,LINK,193.92,LTC,2.808e-05,SHIB
2021-10-23 06:00:00,60995.0,BTC,4010.7,ETH,200.9325,SOL,0.2455445,DOGE,313.16,AAVE,29.09,LINK,193.175,LTC,2.848e-05,SHIB
2021-10-23 07:00:00,61052.0,BTC,4028.8,ETH,201.0575,SOL,0.245299,DOGE,314.43,AAVE,29.8155,LINK,193.535,LTC,2.821e-05,SHIB
2021-10-23 08:00:00,60885.0,BTC,4012.7,ETH,201.365,SOL,0.2481265,DOGE,314.89,AAVE,30.025,LINK,193.15,LTC,2.799e-05,SHIB
2021-10-23 09:00:00,61090.0,BTC,4021.9,ETH,202.4475,SOL,0.247026,DOGE,317.29,AAVE,30.36,LINK,193.21,LTC,2.812e-05,SHIB
2021-10-23 10:00:00,60681.0,BTC,3997.8,ETH,199.91,SOL,0.2456995,DOGE,313.81,AAVE,30.2565,LINK,191.94,LTC,2.799e-05,SHIB
2021-10-23 11:00:00,60131.0,BTC,3955.8,ETH,198.2375,SOL,0.2432205,DOGE,310.21,AAVE,29.6835,LINK,190.025,LTC,2.783e-05,SHIB
2021-10-23 12:00:00,61577.0,BTC,4039.3,ETH,202.305,SOL,0.2459565,DOGE,316.0,AAVE,30.983,LINK,194.11,LTC,2.794e-05,SHIB
2021-10-23 13:00:00,61549.0,BTC,4039.4,ETH,201.6275,SOL,0.245985,DOGE,316.87,AAVE,30.609,LINK,194.695,LTC,2.81e-05,SHIB
2021-10-23 14:00:00,61367.0,BTC,4028.2,ETH,199.125,SOL,0.245165,DOGE,316.26,AAVE,30.5955,LINK,197.065,LTC,2.807e-05,SHIB
2021-10-23 15:00:00,61042.0,BTC,4024.7,ETH,197.55,SOL,0.2456825,DOGE,315.79,AAVE,30.722,LINK,195.505,LTC,2.823e-05,SHIB
2021-10-23 16:00:00,61485.0,BTC,4086.3,ETH,199.3,SOL,0.2467485,DOGE,320.51,AAVE,31.2735,LINK,196.06,LTC,2.847e-05,SHIB
2021-10-23 17:00:00,61158.0,BTC,4085.9,ETH,198.1375,SOL,0.2465685,DOGE,319.5,AAVE,30.8115,LINK,195.74,LTC,3.284e-05,SHIB
2021-10-23 18:00:00,61274.0,BTC,4104.7,ETH,195.475,SOL,0.250364,DOGE,319.46,AAVE,30.601,LINK,195.635,LTC,3.39e-05,SHIB
2021-10-23 19:00:00,61346.0,BTC,4111.9,ETH,195.095,SOL,0.2493385,DOGE,319.27,AAVE,30.664,LINK,195.31,LTC,3.31e-05,SHIB
2021-10-23 20:00:00,61032.0,BTC,4082.8,ETH,193.7725,SOL,0.2468815,DOGE,318.37,AAVE,30.603,LINK,194.975,LTC,3.302e-05,SHIB
2021-10-23 21:00:00,61162.0,BTC,4088.0,ETH,196.1075,SOL,0.2482915,DOGE,318.54,AAVE,30.789,LINK,195.275,LTC,3.31e-05,SHIB
2021-10-23 22:00:00,61057.0,BTC,4090.7,ETH,195.9975,SOL,0.2492615,DOGE,319.4,AAVE,30.65,LINK,194.905,LTC,3.35e-05,SHIB
2021-10-23 23:00:00,61035.0,BTC,4116.5,ETH,196.435,SOL,0.2489125,DOGE,320.31,AAVE,30.816,LINK,195.03,LTC,3.416e-05,SHIB
2021-10-24 00:00:00,61325.0,BTC,4167.0,ETH,197.73,SOL,0.2511285,DOGE,323.95,AAVE,31.387,LINK,196.33,LTC,3.383e-05,SHIB
2021-10-24 01:00:00,61101.0,BTC,4141.1,ETH,197.1175,SOL,0.2498715,DOGE,323.69,AAVE,30.8575,LINK,195.945,LTC,3.612e-05,SHIB
2021-10-24 02:00:00,61015.0,BTC,4130.0,ETH,197.8525,SOL,0.2490925,DOGE,321.22,AAVE,30.713,LINK,195.53,LTC,3.607e-05,SHIB
2021-10-24 03:00:00,61200.0,BTC,4139.0,ETH,196.7625,SOL,0.2491105,DOGE,321.47,AAVE,30.6375,LINK,196.23,LTC,3.504e-05,SHIB
2021-10-24 04:00:00,61257.0,BTC,4132.5,ETH,196.6125,SOL,0.250337,DOGE,320.61,AAVE,30.525,LINK,198.42,LTC,3.556e-05,SHIB
2021-10-24 05:00:00,61002.0,BTC,4106.6,ETH,195.63,SOL,0.2492685,DOGE,319.04,AAVE,30.315,LINK,197.51,LTC,3.568e-05,SHIB
2021-10-24 06:00:00,60922.0,BTC,4110.4,ETH,194.27,SOL,0.2492675,DOGE,318.26,AAVE,30.263,LINK,196.65,LTC,3.632e-05,SHIB
2021-10-24 07:00:00,60699.0,BTC,4089.5,ETH,193.1175,SOL,0.2485305,DOGE,317.11,AAVE,30.178,LINK,195.735,LTC,3.871e-05,SHIB
2021-10-24 08:00:00,60704.0,BTC,4094.7,ETH,194.135,SOL,0.249262,DOGE,317.88,AAVE,30.343,LINK,196.245,LTC,3.902e-05,SHIB
2021-10-24 09:00:00,60540.0,BTC,4072.1,ETH,193.6775,SOL,0.246715,DOGE,316.41,AAVE,30.236,LINK,194.56,LTC,3.851e-05,SHIB
2021-10-24 10:00:00,60799.0,BTC,4092.2,ETH,194.1275,SOL,0.247169,DOGE,317.0,AAVE,30.261,LINK,195.485,LTC,3.9e-05,SHIB
2021-10-24 11:00:00,60956.0,BTC,4090.0,ETH,193.9675,SOL,0.2471465,DOGE,316.42,AAVE,30.181,LINK,196.34,LTC,4.158e-05,SHIB
2021-10-24 12:00:00,60251.0,BTC,4025.2,ETH,188.845,SOL,0.263926,DOGE,311.42,AAVE,29.7,LINK,193.01,LTC,4.15e-05,SHIB
2021-10-24 13:00:00,60377.0,BTC,4038.7,ETH,190.955,SOL,0.2580495,DOGE,310.48,AAVE,29.8355,LINK,193.065,LTC,4.15e-05,SHIB
2021-10-24 14:00:00,60520.0,BTC,4045.8,ETH,190.255,SOL,0.258549,DOGE,310.2,AAVE,29.8415,LINK,192.84,LTC,4.208e-05,SHIB
2021-10-24 15:00:00,60104.0,BTC,4021.0,ETH,188.29,SOL,0.260859,DOGE,308.28,AAVE,29.6825,LINK,191.755,LTC,4.241e-05,SHIB
2021-10-24 16:00:00,59876.0,BTC,3999.1,ETH,186.6075,SOL,0.253471,DOGE,305.28,AAVE,29.3565,LINK,189.17,LTC,4.217e-05,SHIB
2021-10-24 17:00:00,60380.0,BTC,4029.2,ETH,190.86,SOL,0.2553155,DOGE,306.92,AAVE,29.7725,LINK,188.76,LTC,4.081e-05,SHIB
2021-10-24 18:00:00,60335.0,BTC,4023.2,ETH,189.2725,SOL,0.2569025,DOGE,305.55,AAVE,29.661,LINK,188.655,LTC,3.857e-05,SHIB
2021-10-24 19:00:00,60136.0,BTC,3994.0,ETH,188.115,SOL,0.261393,DOGE,301.82,AAVE,29.088,LINK,186.98,LTC,3.763e-05,SHIB
2021-10-24 20:00:00,60666.0,BTC,4044.1,ETH,191.6475,SOL,0.262683,DOGE,304.83,AAVE,29.4,LINK,188.67,LTC,3.93e-05,SHIB
2021-10-24 21:00:00,61174.0,BTC,4065.4,ETH,193.82,SOL,0.259797,DOGE,306.93,AAVE,29.4675,LINK,189.495,LTC,3.754e-05,SHIB
2021-10-24 22:00:00,61008.0,BTC,4078.9,ETH,199.7625,SOL,0.2656695,DOGE,308.82,AAVE,29.55,LINK,189.95,LTC,3.678e-05,SHIB
2021-10-24 23:00:00,60943.0,BTC,4073.7,ETH,202.0625,SOL,0.2676165,DOGE,308.25,AAVE,29.6355,LINK,190.065,LTC,3.605e-05,SHIB
2021-10-25 00:00:00,60881.0,BTC,4082.4,ETH,202.2875,SOL,0.275704,DOGE,307.6,AAVE,29.7,LINK,190.38,LTC,3.604e-05,SHIB
2021-10-25 01:00:00,61874.0,BTC,4132.0,ETH,202.715,SOL,0.275456,DOGE,311.74,AAVE,29.9905,LINK,192.62,LTC,3.805e-05,SHIB
2021-10-25 02:00:00,61783.0,BTC,4118.9,ETH,200.8625,SOL,0.2742725,DOGE,310.72,AAVE,29.98,LINK,193.015,LTC,3.901e-05,SHIB
2021-10-25 03:00:00,61973.0,BTC,4132.3,ETH,200.33,SOL,0.2743685,DOGE,311.32,AAVE,30.21,LINK,193.62,LTC,3.905e-05,SHIB
2021-10-25 04:00:00,62118.0,BTC,4134.8,ETH,201.695,SOL,0.268448,DOGE,311.3,AAVE,30.1975,LINK,193.66,LTC,3.952e-05,SHIB
2021-10-25 05:00:00,62089.0,BTC,4146.7,ETH,203.35,SOL,0.271465,DOGE,312.09,AAVE,30.733,LINK,194.185,LTC,4.129e-05,SHIB
2021-10-25 06:00:00,61871.0,BTC,4124.2,ETH,207.8825,SOL,0.2686235,DOGE,310.42,AAVE,30.592,LINK,193.175,LTC,3.993e-05,SHIB
2021-10-25 07:00:00,62032.0,BTC,4123.8,ETH,209.0,SOL,0.268751,DOGE,311.07,AAVE,30.5245,LINK,193.105,LTC,3.825e-05,SHIB
2021-10-25 08:00:00,62653.0,BTC,4148.6,ETH,207.7675,SOL,0.2685355,DOGE,311.48,AAVE,30.671,LINK,194.26,LTC,3.839e-05,SHIB
2021-10-25 09:00:00,62740.0,BTC,4123.2,ETH,211.9775,SOL,0.2662,DOGE,310.33,AAVE,31.331,LINK,194.07,LTC,3.888e-05,SHIB
2021-10-25 10:00:00,62748.0,BTC,4134.0,ETH,208.5925,SOL,0.2654495,DOGE,310.15,AAVE,31.6195,LINK,195.79,LTC,3.852e-05,SHIB
2021-10-25 11:00:00,62795.0,BTC,4129.6,ETH,207.63,SOL,0.263254,DOGE,309.5,AAVE,31.7705,LINK,195.35,LTC,3.811e-05,SHIB
2021-10-25 12:00:00,62760.0,BTC,4126.6,ETH,207.935,SOL,0.2618565,DOGE,309.15,AAVE,31.7365,LINK,195.665,LTC,3.834e-05,SHIB
2021-10-25 13:00:00,62734.0,BTC,4121.3,ETH,206.8875,SOL,0.263097,DOGE,308.96,AAVE,31.658,LINK,195.035,LTC,3.884e-05,SHIB
2021-10-25 14:00:00,63238.0,BTC,4159.2,ETH,208.05,SOL,0.2677675,DOGE,311.82,AAVE,32.2515,LINK,195.965,LTC,3.96e-05,SHIB
2021-10-25 15:00:00,63361.0,BTC,4152.0,ETH,213.595,SOL,0.2647875,DOGE,312.29,AAVE,32.254,LINK,195.395,LTC,3.956e-05,SHIB
2021-10-25 16:00:00,63645.0,BTC,4212.2,ETH,218.625,SOL,0.266104,DOGE,313.55,AAVE,32.595,LINK,196.365,LTC,3.896e-05,SHIB
2021-10-25 17:00:00,63658.0,BTC,4230.0,ETH,216.7175,SOL,0.263787,DOGE,315.65,AAVE,32.1755,LINK,196.515,LTC,3.933e-05,SHIB
2021-10-25 18:00:00,63116.0,BTC,4183.9,ETH,213.7475,SOL,0.263357,DOGE,312.99,AAVE,32.034,LINK,195.345,LTC,4.063e-05,SHIB
2021-10-25 19:00:00,63179.0,BTC,4210.8,ETH,211.62,SOL,0.2631265,DOGE,312.52,AAVE,32.4335,LINK,195.155,LTC,4.163e-05,SHIB
2021-10-25 20:00:00,62724.0,BTC,4184.5,ETH,210.3575,SOL,0.2628375,DOGE,310.0,AAVE,32.4395,LINK,194.29,LTC,4.17e-05,SHIB
2021-10-25 21:00:00,62586.0,BTC,4179.9,ETH,211.5875,SOL,0.2654345,DOGE,309.7,AAVE,32.4845,LINK,194.285,LTC,4.193e-05,SHIB
2021-10-25 22:00:00,62858.0,BTC,4190.8,ETH,210.375,SOL,0.263149,DOGE,310.82,AAVE,32.2695,LINK,194.345,LTC,4.31e-05,SHIB
2021-10-25 23:00:00,63025.0,BTC,4220.2,ETH,211.5175,SOL,0.265343,DOGE,311.49,AAVE,32.4715,LINK,195.505,LTC,4.204e-05,SHIB
2021-10-26 00:00:00,63102.0,BTC,4220.8,ETH,209.7175,SOL,0.264926,DOGE,312.94,AAVE,32.3925,LINK,195.435,LTC,4.231e-05,SHIB
2021-10-26 01:00:00,63130.0,BTC,4239.0,ETH,210.925,SOL,0.2638185,DOGE,316.74,AAVE,32.2,LINK,195.75,LTC,4.153e-05,SHIB
2021-10-26 02:00:00,62736.0,BTC,4218.3,ETH,208.4375,SOL,0.263668,DOGE,316.5,AAVE,31.9705,LINK,195.05,LTC,4.103e-05,SHIB
2021-10-26 03:00:00,62764.0,BTC,4233.1,ETH,209.9775,SOL,0.2650835,DOGE,321.94,AAVE,32.179,LINK,195.66,LTC,4.171e-05,SHIB
2021-10-26 04:00:00,62766.0,BTC,4224.9,ETH,208.7075,SOL,0.2645785,DOGE,324.86,AAVE,32.1065,LINK,196.725,LTC,4.156e-05,SHIB
2021-10-26 05:00:00,62487.0,BTC,4206.4,ETH,206.485,SOL,0.2629,DOGE,323.87,AAVE,31.9515,LINK,195.905,LTC,4.158e-05,SHIB
2021-10-26 06:00:00,62412.0,BTC,4199.5,ETH,206.865,SOL,0.263224,DOGE,329.99,AAVE,31.95,LINK,195.505,LTC,4.149e-05,SHIB
2021-10-26 07:00:00,62384.0,BTC,4190.9,ETH,206.52,SOL,0.2642945,DOGE,330.06,AAVE,31.9075,LINK,195.14,LTC,4.161e-05,SHIB
2021-10-26 08:00:00,62457.0,BTC,4198.3,ETH,209.29,SOL,0.265114,DOGE,333.0,AAVE,31.8585,LINK,195.28,LTC,4.234e-05,SHIB
2021-10-26 09:00:00,62850.0,BTC,4213.2,ETH,208.81,SOL,0.270049,DOGE,335.22,AAVE,32.057,LINK,196.215,LTC,4.251e-05,SHIB
2021-10-26 10:00:00,62672.0,BTC,4208.0,ETH,208.695,SOL,0.271165,DOGE,335.07,AAVE,32.247,LINK,195.66,LTC,4.239e-05,SHIB
2021-10-26 11:00:00,63036.0,BTC,4227.0,ETH,209.64,SOL,0.2703295,DOGE,337.66,AAVE,32.3545,LINK,195.365,LTC,4.398e-05,SHIB
2021-10-26 12:00:00,62786.0,BTC,4213.8,ETH,207.3525,SOL,0.272061,DOGE,338.59,AAVE,32.0355,LINK,194.745,LTC,4.598e-05,SHIB
2021-10-26 13:00:00,62510.0,BTC,4190.0,ETH,207.4475,SOL,0.2709835,DOGE,340.0,AAVE,31.962,LINK,194.865,LTC,4.779e-05,SHIB
2021-10-26 14:00:00,62221.0,BTC,4187.0,ETH,206.9325,SOL,0.2671265,DOGE,337.75,AAVE,31.816,LINK,193.66,LTC,4.732e-05,SHIB
2021-10-26 15:00:00,61963.0,BTC,4151.2,ETH,204.2275,SOL,0.265193,DOGE,335.26,AAVE,31.6015,LINK,191.555,LTC,4.675e-05,SHIB
2021-10-26 16:00:00,62550.0,BTC,4187.0,ETH,206.595,SOL,0.2664905,DOGE,338.74,AAVE,32.019,LINK,192.975,LTC,4.743e-05,SHIB
2021-10-26 17:00:00,62081.0,BTC,4167.1,ETH,204.5575,SOL,0.265109,DOGE,338.06,AAVE,31.6025,LINK,191.905,LTC,4.786e-05,SHIB
2021-10-26 18:00:00,62502.0,BTC,4217.2,ETH,208.4825,SOL,0.267477,DOGE,343.16,AAVE,31.993,LINK,193.275,LTC,4.769e-05,SHIB
2021-10-26 19:00:00,62369.0,BTC,4211.0,ETH,206.735,SOL,0.266298,DOGE,343.48,AAVE,32.703,LINK,193.37,LTC,4.943e-05,SHIB
2021-10-26 20:00:00,62050.0,BTC,4211.5,ETH,207.0425,SOL,0.2665285,DOGE,341.37,AAVE,33.422,LINK,193.81,LTC,4.943e-05,SHIB
2021-10-26 21:00:00,62143.0,BTC,4263.6,ETH,205.95,SOL,0.265962,DOGE,342.6,AAVE,33.4055,LINK,196.07,LTC,4.721e-05,SHIB
2021-10-26 22:00:00,60810.0,BTC,4204.4,ETH,202.605,SOL,0.261892,DOGE,336.98,AAVE,32.68,LINK,194.815,LTC,4.667e-05,SHIB
2021-10-26 23:00:00,60276.0,BTC,4120.7,ETH,198.505,SOL,0.2552865,DOGE,328.51,AAVE,32.1545,LINK,192.275,LTC,4.583e-05,SHIB
2021-10-27 00:00:00,60294.0,BTC,4130.8,ETH,199.79,SOL,0.2557055,DOGE,329.24,AAVE,32.505,LINK,197.485,LTC,4.794e-05,SHIB
2021-10-27 01:00:00,60673.0,BTC,4157.4,ETH,203.7475,SOL,0.2574255,DOGE,329.78,AAVE,32.634,LINK,201.695,LTC,4.729e-05,SHIB
2021-10-27 02:00:00,60535.0,BTC,4148.2,ETH,202.0925,SOL,0.2580175,DOGE,330.13,AAVE,32.6075,LINK,199.925,LTC,4.804e-05,SHIB
2021-10-27 03:00:00,60444.0,BTC,4180.7,ETH,201.5425,SOL,0.2571555,DOGE,332.55,AAVE,32.911,LINK,203.37,LTC,4.87e-05,SHIB
2021-10-27 04:00:00,60724.0,BTC,4209.9,ETH,202.92,SOL,0.258903,DOGE,335.17,AAVE,33.3095,LINK,202.505,LTC,5.04e-05,SHIB
2021-10-27 05:00:00,61219.0,BTC,4286.7,ETH,204.1725,SOL,0.2613595,DOGE,339.15,AAVE,33.7195,LINK,202.91,LTC,5.305e-05,SHIB
2021-10-27 06:00:00,60969.0,BTC,4274.3,ETH,202.6625,SOL,0.260678,DOGE,333.2,AAVE,33.612,LINK,201.445,LTC,5.488e-05,SHIB
2021-10-27 07:00:00,60716.0,BTC,4240.9,ETH,199.05,SOL,0.2569215,DOGE,379.09,AAVE,33.0315,LINK,199.325,LTC,5.687e-05,SHIB
2021-10-27 08:00:00,59974.0,BTC,4137.2,ETH,194.17,SOL,0.249747,DOGE,375.39,AAVE,31.5945,LINK,190.86,LTC,5.661e-05,SHIB
2021-10-27 09:00:00,59276.0,BTC,4048.4,ETH,192.07,SOL,0.237229,DOGE,417.65,AAVE,30.508,LINK,184.305,LTC,5.418e-05,SHIB
2021-10-27 10:00:00,58977.0,BTC,4019.2,ETH,189.7175,SOL,0.2364015,DOGE,384.0,AAVE,29.7535,LINK,184.05,LTC,5.31e-05,SHIB
2021-10-27 11:00:00,58991.0,BTC,4023.3,ETH,191.835,SOL,0.237354,DOGE,372.05,AAVE,29.8675,LINK,182.885,LTC,5.716e-05,SHIB
2021-10-27 12:00:00,58572.0,BTC,3992.7,ETH,189.9575,SOL,0.2367665,DOGE,361.56,AAVE,29.5215,LINK,184.6,LTC,5.595e-05,SHIB
2021-10-27 13:00:00,59064.0,BTC,4013.9,ETH,191.85,SOL,0.23998,DOGE,358.63,AAVE,29.9095,LINK,185.92,LTC,5.637e-05,SHIB
2021-10-27 14:00:00,59050.0,BTC,3996.4,ETH,189.6,SOL,0.237759,DOGE,351.59,AAVE,29.4545,LINK,184.045,LTC,6.193e-05,SHIB
2021-10-27 15:00:00,59213.0,BTC,4016.4,ETH,191.075,SOL,0.25,DOGE,353.51,AAVE,29.7435,LINK,185.61,LTC,6.357e-05,SHIB
2021-10-27 16:00:00,58867.0,BTC,3995.0,ETH,189.005,SOL,0.2430265,DOGE,344.48,AAVE,29.407,LINK,182.55,LTC,6.411e-05,SHIB
2021-10-27 17:00:00,58914.0,BTC,3979.4,ETH,189.2375,SOL,0.2449,DOGE,340.27,AAVE,29.3595,LINK,183.605,LTC,6.7e-05,SHIB
2021-10-27 18:00:00,58944.0,BTC,3987.8,ETH,188.46,SOL,0.247214,DOGE,343.29,AAVE,29.369,LINK,182.49,LTC,6.834e-05,SHIB
2021-10-27 19:00:00,58766.0,BTC,3969.3,ETH,189.245,SOL,0.2453055,DOGE,344.31,AAVE,29.0,LINK,182.875,LTC,7.317e-05,SHIB
2021-10-27 20:00:00,59131.0,BTC,4000.5,ETH,189.4075,SOL,0.242529,DOGE,343.79,AAVE,29.1475,LINK,184.95,LTC,7.9e-05,SHIB
2021-10-27 21:00:00,58924.0,BTC,3982.5,ETH,188.4875,SOL,0.2408815,DOGE,338.95,AAVE,29.326,LINK,183.7,LTC,7.944e-05,SHIB
2021-10-27 22:00:00,58787.0,BTC,3994.1,ETH,190.2075,SOL,0.2414825,DOGE,338.64,AAVE,29.45,LINK,183.705,LTC,7.49e-05,SHIB
2021-10-27 23:00:00,58793.0,BTC,3974.4,ETH,183.6675,SOL,0.238824,DOGE,332.01,AAVE,29.4255,LINK,182.855,LTC,7.626e-05,SHIB
2021-10-28 00:00:00,58467.0,BTC,3922.5,ETH,184.4875,SOL,0.2377,DOGE,324.52,AAVE,28.8775,LINK,179.25,LTC,7.929e-05,SHIB
2021-10-28 01:00:00,58266.0,BTC,3915.4,ETH,182.0475,SOL,0.2335,DOGE,318.15,AAVE,28.7045,LINK,178.49,LTC,7.929e-05,SHIB
2021-10-28 02:00:00,58973.0,BTC,3996.5,ETH,187.69,SOL,0.239364,DOGE,324.51,AAVE,29.594,LINK,182.25,LTC,8.276e-05,SHIB
2021-10-28 03:00:00,58977.0,BTC,3999.7,ETH,188.4275,SOL,0.2359025,DOGE,325.59,AAVE,29.5185,LINK,181.785,LTC,8.426e-05,SHIB
2021-10-28 04:00:00,58876.0,BTC,3996.9,ETH,186.89,SOL,0.2357255,DOGE,320.64,AAVE,29.613,LINK,182.25,LTC,8.664e-05,SHIB
2021-10-28 05:00:00,58817.0,BTC,3995.8,ETH,187.6875,SOL,0.240087,DOGE,320.16,AAVE,29.721,LINK,181.57,LTC,7.739e-05,SHIB
2021-10-28 06:00:00,59107.0,BTC,4022.3,ETH,190.995,SOL,0.2728795,DOGE,325.14,AAVE,30.476,LINK,183.405,LTC,6.433e-05,SHIB
2021-10-28 07:00:00,59088.0,BTC,4023.5,ETH,187.755,SOL,0.2936255,DOGE,321.45,AAVE,29.9945,LINK,184.0,LTC,6.943e-05,SHIB
2021-10-28 08:00:00,59040.0,BTC,4011.4,ETH,186.8775,SOL,0.328156,DOGE,319.58,AAVE,29.753,LINK,183.135,LTC,6.349e-05,SHIB
2021-10-28 09:00:00,60601.0,BTC,4137.2,ETH,197.64,SOL,0.3013395,DOGE,336.35,AAVE,30.77,LINK,188.31,LTC,6.536e-05,SHIB
2021-10-28 10:00:00,61079.0,BTC,4163.8,ETH,197.34,SOL,0.299249,DOGE,340.9,AAVE,30.725,LINK,188.46,LTC,7.366e-05,SHIB
2021-10-28 11:00:00,61062.0,BTC,4149.8,ETH,196.4975,SOL,0.2912205,DOGE,341.41,AAVE,30.3145,LINK,188.36,LTC,7.733e-05,SHIB
2021-10-28 12:00:00,61003.0,BTC,4154.4,ETH,195.56,SOL,0.296532,DOGE,339.46,AAVE,30.281,LINK,187.435,LTC,7.857e-05,SHIB
2021-10-28 13:00:00,61130.0,BTC,4177.3,ETH,197.71,SOL,0.3110055,DOGE,342.22,AAVE,30.3745,LINK,187.785,LTC,7.608e-05,SHIB
2021-10-28 14:00:00,61602.0,BTC,4193.6,ETH,199.1925,SOL,0.303935,DOGE,342.7,AAVE,30.537,LINK,188.395,LTC,7.686e-05,SHIB
2021-10-28 15:00:00,61578.0,BTC,4190.5,ETH,198.79,SOL,0.3063965,DOGE,346.17,AAVE,30.5325,LINK,188.1,LTC,6.942e-05,SHIB
2021-10-28 16:00:00,61183.0,BTC,4153.2,ETH,197.3875,SOL,0.3189955,DOGE,340.22,AAVE,30.1905,LINK,187.945,LTC,7.25e-05,SHIB
2021-10-28 17:00:00,61219.0,BTC,4184.6,ETH,196.9425,SOL,0.3283425,DOGE,338.72,AAVE,30.1525,LINK,187.625,LTC,7.024e-05,SHIB
